pl_name,hostname,sy_dist,pl_rade,pl_masse,pl_orbper,pl_orbsmax,pl_eqt,st_teff,st_lum,st_rad,st_mass,st_age,st_spectype,discoverymethod,disc_year,pl_controv_flag
HD 96992 b,HD 96992,396.08200000,13.70000000,,514.00000000000,1.2400000000,,4725.00,1.47000,7.430000,0.960000,,K0,Radial Velocity,2021,0
Kepler-326 d,Kepler-326,487.67500000,1.21000000,6.90000000000000e+00,6.76688800000,0.0660000000,781.00,5105.00,-0.15657,0.801000,0.910000,13.1800,,Transit,2014,0
TOI-712 b,TOI-712,58.62120000,2.04900000,,9.53136100000,0.0792800000,650.00,4622.00,-0.72793,0.674000,0.732000,0.8300,K4.5 V,Transit,2022,0
TOI-712 d,TOI-712,58.62120000,2.47400000,,84.83960000000,0.3405000000,313.60,4622.00,-0.72793,0.674000,0.732000,0.8300,K4.5 V,Transit,2022,0
Kepler-1514 b,Kepler-1514,397.29200000,12.41957200,1.67814240000000e+03,217.83184000000,0.7530000000,387.90,6145.00,0.32838,1.289000,1.196000,2.9000,,Transit,2016,0
V2376 Ori b,V2376 Ori,,87.20586985,6.35656814000000e+03,,71.0000000000,2100.00,,,,0.450000,0.0070,M,Imaging,2025,0
Kepler-129 c,Kepler-129,408.84500000,2.52000000,4.30000000000000e+01,82.20000000000,0.3900000000,525.00,5770.00,0.46365,1.653000,1.178000,6.4300,G4 V,Transit,2014,0
TOI-905 b,TOI-905,158.64900000,13.12573900,2.11992610000000e+02,3.73949400000,0.0466600000,1192.00,5570.00,-0.13668,0.918000,0.968000,3.4000,,Transit,2020,0
K2-73 c,K2-73,269.18300000,13.00000000,,1000.00000000000,,186.10,5867.00,0.07609,1.058000,1.020000,,,Radial Velocity,2025,0
Kepler-1795 b,Kepler-1795,,1.66301611,,13.36019993000,0.1002000000,520.00,4500.00,-0.75700,0.688000,0.768000,5.8000,,Transit,2021,0
TIC 237913194 b,TIC 237913194,306.06300000,12.52045300,6.17225860000000e+02,15.16886500000,0.1207000000,974.00,5788.00,0.07773,1.088000,1.026000,5.7000,G3,Transit,2020,0
Kepler-512 b,Kepler-512,467.37500000,2.69000000,,34.43587975000,0.2139500000,652.00,5997.00,0.21625,1.300000,1.170000,3.7200,,Transit,2016,0
NGTS-13 b,NGTS-13,647.59500000,12.80067800,1.53829720000000e+03,4.11902700000,0.0549000000,1605.00,5819.00,0.51720,1.788000,1.300000,4.2300,,Transit,2021,0
HD 72490 b,HD 72490,126.33900000,13.50000000,,858.00000000000,1.8800000000,,4934.00,1.09107,4.960000,1.210000,,G5,Radial Velocity,2018,0
Kepler-1468 d,Kepler-1468,1899.24000000,3.33187146,,19.59059906000,0.1456000000,819.00,5794.00,0.53118,1.496000,1.072000,3.5500,,Transit,2021,0
HD 75898 b,HD 75898,78.05050000,13.20000000,,422.82000000000,1.2025000000,,6122.00,0.46000,1.550000,1.295000,3.2000,F8 V,Radial Velocity,2007,0
Kepler-1459 b,Kepler-1459,455.47900000,1.36000000,,62.86916110000,0.2829000000,349.00,4828.00,-0.52327,0.740000,0.780000,3.8900,,Transit,2016,0
Kepler-1769 b,Kepler-1769,438.41200000,4.46500000,,89.19349670000,0.4059800000,483.00,6071.00,0.21523,1.295000,1.061000,1.0200,,Transit,2021,0
gam Lib c,gam Lib,47.40170000,12.80000000,,966.49000000000,2.3180000000,,4879.00,1.89730,12.380000,1.780000,2.8200,K0 III,Radial Velocity,2018,0
24 Boo b,24 Boo,95.98630000,13.90000000,,30.33000000000,0.1940000000,,4816.00,1.87691,12.190000,1.050000,6.9200,G3 IV,Radial Velocity,2018,0
KOI-351 f,KOI-351,848.25400000,2.88000000,,124.91440000000,0.4800000000,407.00,6080.00,0.26853,1.200000,1.200000,0.5300,,Transit,2013,0
Kepler-1615 b,Kepler-1615,1393.83000000,2.06000000,,47.31261920000,0.2788000000,658.00,5865.00,0.38923,1.050000,1.040000,3.8900,,Transit,2016,0
TOI-1238 b,TOI-1238,70.71450000,1.21000000,3.76000000000000e+00,0.76459700000,0.0139000000,1133.00,4089.00,-1.08249,0.580000,0.590000,0.8000,K7/M0,Transit,2022,0
HD 47366 b,HD 47366,84.35520000,13.40000000,,360.08000000000,1.2070000000,,4866.00,1.41664,7.300000,1.810000,1.6100,K1 III,Radial Velocity,2016,0
HD 47366 c,HD 47366,84.35520000,13.50000000,,677.53000000000,1.8400000000,,4866.00,1.41664,7.300000,1.810000,1.6100,K1 III,Radial Velocity,2016,0
HATS-71 b,HATS-71,140.22500000,11.47801600,1.17597100000000e+02,3.79552020000,0.0374500000,586.80,3405.00,-1.55988,0.478300,0.486100,3.2000,M3 V,Transit,2020,0
TOI-824 b,TOI-824,63.92620000,2.92600000,1.84670000000000e+01,1.39297800000,0.0217700000,1253.00,4600.00,-0.70997,0.695000,0.710000,7.5000,K4 V,Transit,2020,0
HD 4732 b,HD 4732,54.78410000,13.40000000,,371.74000000000,1.1290000000,,4898.00,1.11826,5.030000,1.390000,1.4700,K0 IV,Radial Velocity,2012,0
omi CrB b,omi CrB,84.78830000,13.70000000,,187.01000000000,0.6990000000,,4769.00,1.82197,11.870000,1.300000,7.8270,K0 III,Radial Velocity,2012,0
HD 4732 c,HD 4732,54.78410000,13.10000000,,3184.20000000000,4.7250000000,,4898.00,1.11826,5.030000,1.390000,1.4700,K0 IV,Radial Velocity,2012,0
Kepler-351 d,Kepler-351,1083.91000000,2.72000000,,142.54424700000,0.5177000000,318.00,5225.00,-0.38644,0.780000,0.810000,4.9000,,Transit,2016,0
Kepler-324 b,Kepler-324,501.57400000,1.14000000,2.41440000000000e+03,4.38531500000,0.0500000000,935.00,5194.00,-0.30825,0.840000,0.901000,3.3900,,Transit,2014,0
GJ 251 b,GJ 251,5.58057000,1.79000000,,14.23700000000,0.0808000000,336.00,3342.00,-1.80967,0.360000,0.350000,6.8000,M3.0 V,Radial Velocity,2020,0
Kepler-1931 b,Kepler-1931,620.09100000,2.65323514,,38.57609940000,0.2332900000,619.00,6167.00,0.47410,1.221000,1.174000,4.5700,,Transit,2021,0
HAT-P-62 b,HAT-P-62,348.81500000,12.02723629,2.41867417727000e+02,2.64532350000,0.0377200000,1512.00,5629.00,0.09061,1.170000,1.023000,8.1000,,Transit,2021,0
HAT-P-63 b,HAT-P-63,403.45800000,12.54284940,1.95146641898000e+02,3.37772800000,0.0429400000,1237.00,5400.00,-0.14630,0.966100,0.925000,9.0000,,Transit,2021,0
Kepler-570 b,Kepler-570,568.14800000,2.45000000,,4.30166200300,0.0497000000,1009.00,5496.00,-0.29611,0.900000,0.930000,5.0100,,Transit,2016,0
Kepler-1396 b,Kepler-1396,1066.46000000,2.07000000,,18.22064210000,0.1406000000,786.00,6195.00,0.20377,1.270000,1.180000,2.7500,,Transit,2016,0
Kepler-1165 c,Kepler-1165,1575.20000000,3.36093385,,29.96870041000,0.1969000000,644.00,6249.00,0.55152,1.076000,1.130000,0.3000,,Transit,2021,0
Kepler-640 b,Kepler-640,557.78700000,2.56000000,,22.24813967000,0.1541800000,609.00,5653.00,-0.02367,0.940000,1.010000,2.0900,,Transit,2016,0
Kepler-893 b,Kepler-893,1285.59000000,3.03000000,,6.33855761000,0.0699000000,1034.00,5820.00,0.05966,0.990000,1.000000,3.8000,,Transit,2016,0
K2-138 d,K2-138,202.58500000,2.39000000,7.92000000000000e+00,5.40479000000,0.0589300000,888.00,5356.30,-0.28654,0.863000,0.935000,2.8000,G8 V,Transit,2017,0
HD 103949 b,HD 103949,26.49970000,3.35000000,,120.87800000000,0.4390000000,,4792.00,-0.56946,0.753113,0.770000,,K3 V,Radial Velocity,2019,0
75 Cet b,75 Cet,82.96130000,13.30000000,,696.62000000000,1.9120000000,,4809.00,1.71450,10.380000,1.920000,,G3 III,Radial Velocity,2012,0
omi UMa b,omi UMa,54.91490000,13.00000000,,1569.81000000000,3.6910000000,,5075.00,2.06266,13.840000,2.720000,,G4 II-III,Radial Velocity,2012,0
Kepler-722 c,Kepler-722,1239.50000000,2.82000000,,105.14474900000,0.4471000000,401.00,5863.00,-0.03923,1.050000,1.030000,4.3700,,Transit,2016,0
K2-138 e,K2-138,202.58500000,3.39000000,1.29700000000000e+01,8.26146000000,0.0782000000,757.00,5356.30,-0.28654,0.863000,0.935000,2.8000,G8 V,Transit,2017,0
K2-138 f,K2-138,202.58500000,2.90400000,1.63000000000000e+00,12.75758000000,0.1044700000,653.00,5356.30,-0.28654,0.863000,0.935000,2.8000,G8 V,Transit,2017,0
Kepler-170 b,Kepler-170,738.65700000,3.20000000,8.26000000000000e+01,7.93059200000,0.0800000000,899.00,5679.00,-0.05453,1.035000,1.066000,1.5800,,Transit,2014,0
Kepler-1542 e,Kepler-1542,399.11400000,0.76000000,,5.10115756000,0.0564900000,1065.00,5564.00,0.07026,0.990000,0.940000,8.5100,,Transit,2016,0
Kepler-789 b,Kepler-789,1480.16000000,2.12000000,,8.63847725000,0.0951000000,1419.00,5870.00,0.49628,1.020000,1.010000,3.7200,,Transit,2016,0
Kepler-328 c,Kepler-328,2213.19000000,5.40000000,3.94000000000000e+01,71.31200000000,0.3540000000,475.00,6064.00,0.44013,1.060000,1.150000,2.5700,,Transit,2013,0
K2-32 d,K2-32,157.68200000,3.48400000,6.70000000000000e+00,31.71701000000,0.1842200000,550.00,5271.00,-0.29607,0.860000,0.830000,7.9000,G9 V,Transit,2016,0
K2-32 b,K2-32,157.68200000,5.29900000,1.50000000000000e+01,8.99200000000,0.0795000000,837.00,5271.00,-0.29607,0.860000,0.830000,7.9000,G9 V,Transit,2016,0
Kepler-299 b,Kepler-299,1052.24000000,1.32000000,,2.92712800000,0.0400000000,1258.00,5617.00,-0.04352,1.032000,1.004000,3.2400,,Transit,2014,0
K2-154 c,K2-154,129.35600000,2.07000000,,7.95486000000,0.0677000000,552.00,4097.00,-1.01773,0.630000,0.650000,,M0.0 V,Transit,2018,0
K2-32 c,K2-32,157.68200000,3.13400000,8.10000000000000e+00,20.66093000000,0.1384300000,634.00,5271.00,-0.29607,0.860000,0.830000,7.9000,G9 V,Transit,2016,0
Kepler-1821 b,Kepler-1821,799.69900000,2.59248115,,16.45809937000,0.1244000000,644.00,5475.00,-0.12374,0.884000,0.946000,0.4000,,Transit,2021,0
ome Ser b,ome Ser,76.75560000,14.00000000,,278.59000000000,0.8380000000,,4724.00,1.73384,10.990000,1.010000,,G8 III,Radial Velocity,2013,0
HD 2952 b,HD 2952,110.10300000,13.90000000,,312.08000000000,1.1170000000,,4853.00,1.76782,10.900000,1.910000,,K0 III,Radial Velocity,2013,0
HD 164922 b,HD 164922,22.00160000,13.30000000,,1207.00000000000,2.1600000000,159.40,5390.00,-0.14874,0.946000,0.926000,9.5800,G9 V,Radial Velocity,2005,0
K2-100 b,K2-100,188.95900000,3.88000000,2.18000000000000e+01,1.67390350000,0.0301000000,1841.00,5945.00,0.24969,1.240000,1.150000,0.7500,G0 V,Transit,2016,0
HIP 71135 b,HIP 71135,32.33110000,4.55000000,,87.19000000000,0.3350000000,,4146.00,-0.90800,0.681296,0.660000,,M1,Radial Velocity,2019,0
Kepler-55 f,Kepler-55,578.79600000,1.59000000,,10.19854500000,0.0810000000,559.00,4503.00,-0.76324,0.619000,0.631000,2.3400,,Transit,2014,0
Kepler-1073 d,Kepler-1073,809.89700000,1.48770949,,2.50476002700,0.0352000000,1369.00,5509.00,-0.01023,1.116000,0.924000,3.7200,,Transit,2021,0
Kepler-804 c,Kepler-804,649.65000000,1.14000000,,9.65185017000,0.0865400000,890.00,5817.00,0.04956,1.050000,1.010000,5.2500,,Transit,2016,0
Kepler-135 c,Kepler-135,621.85500000,1.16000000,,11.44870800000,0.1030000000,975.00,6090.00,0.44809,1.275000,1.047000,2.6200,,Transit,2014,0
K2-138 g,K2-138,202.58500000,3.01300000,4.32000000000000e+00,41.96797000000,0.2310900000,445.00,5356.30,-0.28654,0.863000,0.935000,2.8000,G8 V,Transit,2021,0
TOI-1231 b,TOI-1231,27.62270000,3.65000000,1.54000000000000e+01,24.24558600000,0.1288000000,329.60,3553.00,-1.48678,0.476000,0.485000,,M3 V,Transit,2021,0
Kepler-959 b,Kepler-959,807.72900000,4.38000000,,14.80074836000,0.1633000000,1912.00,7005.00,0.73752,2.010000,1.600000,1.3500,,Transit,2016,0
TOI-1062 b,TOI-1062,82.17330000,2.26500000,1.01500000000000e+01,4.11296000000,0.0520000000,1077.00,5328.00,-0.27446,0.840000,0.940000,2.5000,G9 V,Transit,2021,0
Kepler-1304 b,Kepler-1304,2176.08000000,2.29000000,,16.12888530000,0.1202000000,715.00,5259.00,0.63938,0.810000,0.850000,4.6800,,Transit,2016,0
PH2 b,PH2,343.86300000,9.33708092,8.70849835180000e+01,282.52542000000,0.8330000000,295.10,5734.00,-0.05849,0.949000,0.966000,4.1000,G3,Transit,2013,0
Kepler-1043 b,Kepler-1043,903.33200000,2.55000000,,38.50533980000,0.2159000000,532.00,5629.00,-0.07309,0.900000,0.920000,4.4700,,Transit,2016,0
Kepler-156 c,Kepler-156,443.48300000,2.55000000,,15.90680100000,0.1170000000,588.00,5094.00,-0.43985,0.807000,0.864000,3.3900,,Transit,2014,0
TOI-257 b,TOI-257,76.90280000,7.16253867,4.38603201660000e+01,18.38818000000,0.1528000000,1027.00,6095.00,0.63649,1.867000,1.407000,,,Transit,2021,0
Kepler-168 b,Kepler-168,1343.60000000,1.46000000,,4.42539100000,0.0560000000,1240.00,6282.00,0.36071,1.107000,1.113000,2.2900,,Transit,2014,0
TOI-5126 c,TOI-5126,160.41400000,3.86000000,,17.89990000000,0.1439000000,971.00,6150.00,0.29885,1.241000,1.240000,0.8000,F V,Transit,2023,0
TOI-5126 b,TOI-5126,160.41400000,4.74000000,,5.45883850000,0.0651900000,1442.00,6150.00,0.29885,1.241000,1.240000,0.8000,F V,Transit,2023,0
Kepler-1708 b,Kepler-1708,1666.69000000,9.96000000,1.46201067220000e+03,737.11310000000,1.6400000000,,6157.00,0.18200,1.117000,1.088000,3.1600,,Transit,2021,0
TOI-1749 d,TOI-1749,99.55610000,2.52000000,1.50000000000000e+01,9.04970000000,0.0707000000,533.00,3985.00,-1.15649,0.550000,0.580000,0.8000,M0 V,Transit,2021,0
TOI-674 b,TOI-674,46.08510000,5.25000000,2.36000000000000e+01,1.97714300000,0.0250000000,635.00,3514.00,-1.61439,0.420000,0.420000,,M2 V,Transit,2021,0
Kepler-1310 b,Kepler-1310,569.18500000,1.44000000,,0.67933627200,0.0145200000,1883.00,5549.00,-0.19177,0.880000,0.910000,4.1700,,Transit,2016,0
TOI-1062 c,TOI-1062,82.17330000,3.10000000,,7.97200000000,0.0800000000,859.00,5328.00,-0.27446,0.840000,0.940000,2.5000,G9 V,Radial Velocity,2021,0
TOI-5605 b,TOI-5605,95.07350000,2.52611303,,5.91340454843,,669.00,4583.79,-0.74768,0.736044,0.680000,,,Transit,2026,0
HD 154857 b,HD 154857,63.44820000,13.30000000,,408.60001000000,1.2900000000,,5589.00,0.66269,2.300000,1.960000,5.6400,G5 V,Radial Velocity,2004,0
Kepler-1404 b,Kepler-1404,962.18300000,2.01000000,,15.93147390000,0.1143000000,596.00,5261.00,-0.37049,0.800000,0.840000,4.5700,,Transit,2016,0
K2-99 c,K2-99,519.22900000,12.60000000,,522.20000000000,1.4300000000,390.00,6069.00,0.89927,2.550000,1.440000,3.7000,G0 IV,Radial Velocity,2022,0
TOI-269 b,TOI-269,57.02250000,2.77000000,8.80000000000000e+00,3.69771040000,0.0345000000,531.00,3514.00,-1.64675,0.398000,0.391700,,M2 V,Transit,2021,0
Kepler-902 b,Kepler-902,1165.34000000,2.54000000,,40.10995470000,0.2230000000,556.00,5647.00,0.10835,0.930000,0.950000,4.3700,,Transit,2016,0
Kepler-894 b,Kepler-894,1162.91000000,2.78000000,,9.80322400000,0.0916000000,896.00,5603.00,-0.12306,0.850000,0.870000,4.2700,,Transit,2016,0
TOI-628 b,TOI-628,178.68000000,11.88154000,2.01186390000000e+03,3.40956750000,0.0486000000,1586.00,6250.00,0.39445,1.345000,1.311000,1.2800,,Transit,2021,0
HD 64121 b,HD 64121,129.96600000,13.20000000,,623.00000000000,1.5100000000,,5078.00,1.24797,5.440000,1.640000,,G8/K0 III,Radial Velocity,2022,0
HAT-P-58 b,HAT-P-58,515.59000000,14.93036229,1.18232167404000e+02,4.01383790000,0.0499400000,1622.00,6078.00,0.45637,1.530000,1.031000,7.1100,,Transit,2021,0
HAT-P-59 b,HAT-P-59,265.47100000,12.58768533,4.89455746780000e+02,4.14197710000,0.0506400000,1277.80,5678.00,0.05385,1.103800,1.008000,7.3000,,Transit,2021,0
Kepler-213 c,Kepler-213,634.93900000,2.34000000,,4.82296200000,0.0570000000,1060.00,5696.00,0.08200,1.195000,1.070000,1.6200,,Transit,2014,0
Kepler-1561 b,Kepler-1561,839.07600000,1.09000000,,1.00520700700,0.0194000000,1682.00,5957.00,-0.02044,1.110000,1.070000,3.3900,,Transit,2016,0
Kepler-1338 b,Kepler-1338,753.26000000,0.92000000,,0.93511805700,0.0193700000,2124.00,5909.00,0.24719,1.050000,1.040000,3.8000,,Transit,2016,0
Kepler-53 d,Kepler-53,1366.07000000,2.12000000,3.71907000000000e+01,9.75196200000,0.0910000000,870.00,6085.00,0.03558,0.958000,0.966000,0.3000,,Transit,2014,0
TOI-2202 c,TOI-2202,235.93300000,13.40000000,1.17278682183000e+02,24.67440000000,0.1554400000,,5144.00,-0.40121,0.794000,0.823000,7.4800,K8 V,Transit Timing Variations,2021,0
TOI-199 c,TOI-199,102.27000000,11.40000000,8.89919539600000e+01,273.69000000000,0.8070000000,,5255.00,-0.33819,0.820000,0.936000,0.8000,G9 V,Transit Timing Variations,2023,0
75 Cet c,75 Cet,82.96130000,13.90000000,,2051.62000000000,3.9290000000,,4809.00,1.71450,10.380000,1.920000,,G3 III,Radial Velocity,2023,0
Kepler-542 b,Kepler-542,436.01600000,1.57000000,,13.14497566000,0.1070300000,698.00,5526.00,-0.12185,0.900000,0.930000,4.5700,,Transit,2016,0
Kepler-394 c,Kepler-394,1058.72000000,1.66000000,,12.13068600000,0.1100000000,901.00,6402.00,0.05347,1.132000,0.870000,0.2500,,Transit,2014,0
HD 213240 b,HD 213240,40.87070000,12.80000000,1.65588600047000e+03,882.70001000000,1.8900000000,,5979.00,0.42935,1.510000,1.570000,4.6000,G0/1 V,Radial Velocity,2001,0
Kepler-1640 b,Kepler-1640,1859.78000000,4.82000000,,7.58441260000,0.0836000000,1228.00,6324.00,0.47000,1.430000,1.270000,2.4000,,Transit,2016,0
Kepler-1423 b,Kepler-1423,449.00000000,1.06000000,,23.95537800000,0.1586000000,741.00,4939.00,-0.52000,0.750000,0.790000,4.6800,,Transit,2016,0
GJ 724 b,GJ 724,16.96580000,3.27000000,,5.10128400000,0.0468500000,611.00,3799.00,-1.29090,0.522260,0.527100,,M1.0 V,Radial Velocity,2023,0
GJ 4274 c,GJ 4274,7.23556000,2.83000000,,69.57000000000,0.1860000000,,3228.00,-2.46218,0.190000,0.180000,0.1200,M4.5 V,Radial Velocity,2026,0
TOI-5398 b,TOI-5398,130.85500000,10.30000000,5.87000000000000e+01,10.59054700000,0.0980000000,947.00,6000.00,0.11725,1.051000,1.146000,0.6500,G V,Transit,2022,0
61 Vir c,61 Vir,8.50332000,4.46000000,,38.02100000000,0.2175000000,,5577.00,-0.09500,0.963000,0.942000,8.9600,G5 V,Radial Velocity,2009,0
HAT-P-43 b,HAT-P-43,528.82500000,13.63000000,2.10395000000000e+02,3.33264140000,0.0444000000,1353.00,5693.00,0.05986,1.080000,1.030000,5.7000,F9,Transit,2012,0
HD 110067 c,HD 110067,32.15850000,2.38800000,6.30000000000000e+00,13.67369400000,0.1039000000,699.00,5266.00,-0.36224,0.788000,0.798000,8.1000,K0.0 V,Transit,2023,0
HD 110067 f,HD 110067,32.15850000,2.60100000,5.04000000000000e+00,41.05854000000,0.2163000000,489.00,5266.00,-0.36224,0.788000,0.798000,8.1000,K0.0 V,Transit,2023,0
Kepler-1512 b,Kepler-1512,162.00000000,1.18000000,,20.35972599000,0.1369300000,322.00,4372.00,-1.69500,0.670000,0.730000,1.7800,,Transit,2016,0
Kepler-825 b,Kepler-825,807.85000000,1.53000000,,3.77360059000,0.0453000000,1270.00,5976.00,0.11956,1.080000,1.030000,3.5500,,Transit,2016,0
Kepler-245 c,Kepler-245,861.52700000,2.18000000,2.67000000000000e+01,17.46081200000,0.1240000000,568.00,5100.00,-0.39579,0.795000,0.856000,3.6300,,Transit,2014,0
Kepler-1233 b,Kepler-1233,1178.70000000,2.60000000,,45.12630420000,0.2630000000,604.00,6198.00,0.22091,1.250000,1.160000,2.8800,,Transit,2016,0
Kepler-1398 b,Kepler-1398,852.20400000,0.90000000,,2.78815679000,0.0390900000,1510.00,6126.00,0.31211,1.180000,1.130000,3.0900,,Transit,2016,0
TOI-2184 b,TOI-2184,788.31700000,11.39953337,2.06588464550000e+02,6.90683000000,,1676.05,5966.00,0.98154,2.900000,1.530000,2.3000,,Transit,2022,0
14 Her b,14 Her,17.93230000,12.50000000,2.82867282230000e+03,1766.41000000000,2.8390000000,,5338.00,-0.15273,0.930000,0.970000,4.6000,K0,Radial Velocity,2002,0
USco1621 b,USco1621 A,137.90100000,12.20000000,5.08528000000000e+03,,2880.0000000000,2270.00,3460.00,-1.02000,0.710071,0.360000,0.0075,M2.5 V,Imaging,2019,0
Kepler-607 b,Kepler-607,519.12200000,0.87000000,,0.63816320400,0.0137000000,1874.00,5196.00,-0.38192,0.800000,0.840000,4.9000,,Transit,2016,0
HD 110067 b,HD 110067,32.15850000,2.20000000,5.69000000000000e+00,9.11367800000,0.0793000000,800.00,5266.00,-0.36224,0.788000,0.798000,8.1000,K0.0 V,Transit,2023,0
GJ 3988 b,GJ 3988,9.91050000,1.74000000,,6.94420000000,0.0405000000,348.00,3273.00,-2.39513,0.197340,0.184200,,M4.5 V,Radial Velocity,2023,0
Kepler-1784 b,Kepler-1784,883.04500000,2.79936489,,13.59049988000,0.1072000000,724.00,5442.00,-0.12103,0.974000,0.887000,13.8000,,Transit,2021,0
TOI-5777 b,TOI-5777,114.27700000,3.09551273,,6.91716177373,,602.00,4408.03,-0.89438,0.671912,0.658000,,,Transit,2026,0
TOI-6080 b,TOI-6080,188.18300000,3.32424168,,8.05562348084,,919.33,5775.46,0.02451,1.062210,1.010000,,,Transit,2026,0
TOI-2104 b,TOI-2104,76.74180000,1.52898127,,5.90437045700,,846.00,4856.13,-0.56286,0.723757,0.800000,,,Transit,2026,0
Kepler-1019 b,Kepler-1019,194.18200000,1.46000000,,1.41122984700,0.0221000000,1164.00,4433.00,-0.80636,0.670000,0.700000,3.5500,,Transit,2016,0
HD 134606 d,HD 134606,26.79090000,7.59000000,,966.50000000000,1.9410000000,,5576.00,0.06483,1.158000,1.046000,7.3000,G5IV,Radial Velocity,2024,0
HD 134606 b,HD 134606,26.79090000,2.97000000,,12.08900000000,0.1046000000,,5576.00,0.06483,1.158000,1.046000,7.3000,G5IV,Radial Velocity,2024,0
TOI-2257 b,TOI-2257,57.79110000,2.19400000,,35.18934600000,0.1450000000,256.00,3430.00,-1.86713,0.313000,0.328000,,M3,Transit,2021,0
Kepler-97 b,Kepler-97,400.90700000,1.48000000,3.51000000000000e+00,2.58664000000,0.0356300000,1328.00,5779.00,-0.02505,0.980000,0.940000,8.4200,,Transit,2014,0
Kepler-1230 b,Kepler-1230,1364.22000000,2.71000000,,9.95661537000,0.0921000000,946.00,5961.00,0.09626,1.080000,1.060000,3.4700,,Transit,2016,0
Kepler-300 b,Kepler-300,1098.45000000,1.67000000,,10.44634700000,0.0940000000,812.00,5986.00,0.33994,0.900000,1.070000,3.6300,,Transit,2014,0
HD 134606 e,HD 134606,26.79090000,1.33000000,,4.32030000000,0.0527000000,,5576.00,0.06483,1.158000,1.046000,7.3000,G5IV,Radial Velocity,2024,0
K2-75 c,K2-75,561.93000000,2.77000000,,18.31100000000,0.1429000000,,5995.00,0.34943,1.560000,1.160000,,,Transit,2016,0
TOI-2134 b,TOI-2134,22.62020000,2.69000000,9.13000000000000e+00,9.22920050000,0.0780000000,666.00,4580.00,-0.71670,0.709000,0.744000,3.8000,K5 V,Transit,2023,0
TOI-544 c,TOI-544,41.11660000,4.92000000,,50.08900000000,,,4169.00,-0.90049,0.623000,0.631000,9.0000,,Radial Velocity,2023,0
TOI-2134 c,TOI-2134,22.62020000,7.27000000,4.18900000000000e+01,95.50000000000,0.3710000000,306.00,4580.00,-0.71670,0.709000,0.744000,3.8000,K5 V,Transit,2023,0
K2-275 b,K2-275,123.43800000,2.34000000,,3.28096260000,0.0277000000,1166.00,4841.00,-0.59332,0.690000,0.770000,,,Transit,2018,0
HD 47186 b,HD 47186,37.45740000,5.02000000,,4.08450000000,0.0500000000,,5657.00,0.04298,1.080000,0.960000,6.5000,G6 V,Radial Velocity,2008,0
Kepler-1024 b,Kepler-1024,1087.40000000,3.91000000,,66.41621330000,0.3033000000,376.00,5143.00,-0.34993,0.780000,0.810000,5.2500,,Transit,2016,0
Kepler-1559 b,Kepler-1559,614.82700000,0.72000000,,0.97191542800,0.0183500000,1609.00,5316.00,-0.27638,0.820000,0.860000,4.2700,,Transit,2016,0
Kepler-1725 b,Kepler-1725,558.65200000,2.81251770,,16.71990013000,0.1326300000,767.00,6020.00,0.19852,1.085000,1.049000,0.8900,,Transit,2021,0
Kepler-155 c,Kepler-155,293.49900000,2.24000000,,52.66179300000,0.2420000000,286.00,4508.00,-1.21000,0.620000,0.635000,2.9000,M0 V,Transit,2014,0
Kepler-307 b,Kepler-307,575.58100000,2.43000000,7.44000000000000e+00,10.42080000000,0.0935900000,797.00,5367.00,-0.12151,0.814000,0.907000,0.9500,,Transit,2013,0
Kepler-755 c,Kepler-755,399.03400000,1.26000000,,2.85313364400,0.0370000000,1016.00,5043.00,-0.45664,0.770000,0.820000,4.9000,,Transit,2016,0
HATS-75 b,HATS-75,194.96400000,9.90873894,1.56053747837000e+02,2.78865560000,0.0327420000,772.30,3790.40,-1.19661,0.584800,0.601700,14.9000,,Transit,2021,0
HAT-P-55 b,HAT-P-55,511.38800000,14.84069045,1.89425730572000e+02,3.58523130000,0.0462800000,1367.00,5804.00,0.09656,1.105000,1.028000,5.3000,,Transit,2015,0
HAT-P-51 b,HAT-P-51,440.08900000,13.50682174,9.75733209490000e+01,4.21802091000,0.0504200000,1168.20,5453.00,-0.10237,0.995000,0.961000,8.1000,G7,Transit,2015,0
Kepler-1637 b,Kepler-1637,567.18700000,0.89000000,,6.10960324000,0.0596000000,1093.00,5789.00,0.02290,1.020000,1.020000,4.1700,,Transit,2016,0
Kepler-708 b,Kepler-708,1394.22000000,2.93000000,,3.16789193800,0.0426000000,1221.00,5692.00,0.03695,0.960000,0.970000,4.3700,,Transit,2016,0
TIC 172900988 b,TIC 172900988 Aa,250.95600000,11.25000000,9.42000000000000e+02,200.45200000000,0.9028100000,,6050.00,0.67103,1.384200,1.238400,3.1000,F9,Transit,2021,0
BD-08 2823 b,BD-08 2823,41.33420000,,2.94849413173900e+03,5.60000000000,0.0600000000,,4816.00,-0.62597,0.710000,0.500000,4.5000,K3 V,Radial Velocity,2009,0
HD 10180 c,HD 10180,38.96070000,,2.74158783878200e+03,5.75969000000,0.0641200000,,5911.00,0.17319,1.109000,1.060000,4.3000,G1 V,Radial Velocity,2010,0
